datetime,agent_type,pid,transaction_id,execution_time,source_file,line_number,date,hour,minute,is_slow,is_very_slow,is_critical
2025-11-06 22:48:06.438,eta_agent,8087,11017739602633,63.832,time6.txt,110453,2025-11-06,22,48,True,True,True
2025-11-06 22:48:23.661,eta_agent,7963,11017739606512,71.234,time6.txt,82425,2025-11-06,22,48,True,True,True
2025-11-06 22:50:00.586,eta_agent,7691,11017739615339,69.395,time6.txt,4309,2025-11-06,22,50,True,True,True
2025-11-06 22:51:45.969,eta_agent,7860,11017739607621,63.715,time6.txt,69083,2025-11-06,22,51,True,True,True
2025-11-06 22:53:59.303,eta_agent,7769,11017739614105,61.651,time6.txt,37862,2025-11-06,22,53,True,True,True
2025-11-06 22:54:37.143,eta_agent,7768,11017739614179,87.576,time6.txt,35579,2025-11-06,22,54,True,True,True
2025-11-06 22:54:45.877,eta_agent,8023,11017739604189,74.668,time6.txt,95439,2025-11-06,22,54,True,True,True
2025-11-06 22:54:55.411,eta_agent,7694,11017739616312,77.639,time6.txt,11103,2025-11-06,22,54,True,True,True
2025-11-06 22:55:00.374,eta_agent,7793,11017739614416,81.119,time6.txt,53281,2025-11-06,22,55,True,True,True
2025-11-06 22:55:00.779,eta_agent,8097,11017739604187,89.837,time6.txt,117144,2025-11-06,22,55,True,True,True
2025-11-06 22:55:16.055,eta_agent,7762,11017739616432,61.346,time6.txt,22302,2025-11-06,22,55,True,True,True
2025-11-06 22:55:18.909,eta_agent,8132,11017739604363,63.218,time6.txt,128121,2025-11-06,22,55,True,True,True
2025-11-06 22:55:20.068,eta_agent,8098,11017739614684,64.421,time6.txt,119312,2025-11-06,22,55,True,True,True
2025-11-06 22:55:29.818,eta_agent,7963,11017739614683,74.171,time6.txt,82437,2025-11-06,22,55,True,True,True
2025-11-06 22:55:29.992,eta_agent,7695,11017739614686,74.333,time6.txt,13363,2025-11-06,22,55,True,True,True
2025-11-06 22:55:30.134,eta_agent,7843,11017739604362,74.461,time6.txt,55513,2025-11-06,22,55,True,True,True
2025-11-06 22:55:30.643,eta_agent,7852,11017739614682,74.997,time6.txt,64477,2025-11-06,22,55,True,True,True
2025-11-06 22:55:44.076,eta_agent,7763,11017739614688,88.38,time6.txt,24539,2025-11-06,22,55,True,True,True
2025-11-06 22:55:45.058,eta_agent,8079,11017739608895,70.506,time6.txt,106218,2025-11-06,22,55,True,True,True
2025-11-06 22:55:55.172,eta_agent,7961,11017739608888,84.074,time6.txt,77869,2025-11-06,22,55,True,True,True
2025-11-06 23:04:20.111,eta_agent,8109,11017739623555,81.216,time6.txt,123716,2025-11-06,23,4,True,True,True
2025-11-06 23:04:20.253,eta_agent,7769,11017739631779,63.446,time6.txt,37879,2025-11-06,23,4,True,True,True
2025-11-06 23:04:34.027,eta_agent,7843,11017739623779,65.537,time6.txt,55522,2025-11-06,23,4,True,True,True
2025-11-06 23:04:35.171,eta_agent,8084,11017739618129,96.265,time6.txt,108349,2025-11-06,23,4,True,True,True
2025-11-06 23:04:35.569,eta_agent,7693,11017739631661,96.697,time6.txt,8906,2025-11-06,23,4,True,True,True
2025-11-06 23:04:35.645,eta_agent,7773,11017739631662,96.786,time6.txt,46642,2025-11-06,23,4,True,True,True
2025-11-06 23:04:35.941,eta_agent,7850,11017739623556,97.034,time6.txt,60020,2025-11-06,23,4,True,True,True
2025-11-06 23:04:43.702,eta_agent,8087,11017739623549,104.868,time6.txt,110474,2025-11-06,23,4,True,True,True
2025-11-06 23:04:44.274,eta_agent,8098,11017739631904,65.087,time6.txt,119326,2025-11-06,23,4,True,True,True
2025-11-06 23:04:44.339,eta_agent,7844,11017739626506,88.758,time6.txt,57791,2025-11-06,23,4,True,True,True
2025-11-06 23:04:46.581,eta_agent,8088,11017739618236,78.315,time6.txt,112611,2025-11-06,23,4,True,True,True
2025-11-06 23:04:48.038,eta_agent,7772,11017739626626,63.301,time6.txt,44496,2025-11-06,23,4,True,True,True
2025-11-06 23:06:40.066,eta_agent,7760,11017739618638,74.341,time6.txt,17800,2025-11-06,23,6,True,True,True
2025-11-06 23:06:57.341,eta_agent,7977,11017739632599,76.14,time6.txt,88775,2025-11-06,23,6,True,True,True
2025-11-06 23:07:10.848,eta_agent,7985,11017739624960,73.491,time6.txt,93238,2025-11-06,23,7,True,True,True
2025-11-06 23:07:28.393,eta_agent,7980,11017739635149,69.218,time6.txt,90980,2025-11-06,23,7,True,True,True
2025-11-06 23:07:49.878,eta_agent,7772,11017739632894,82.296,time6.txt,44502,2025-11-06,23,7,True,True,True
2025-11-06 23:07:56.563,eta_agent,7964,11017739632893,88.992,time6.txt,84611,2025-11-06,23,7,True,True,True
2025-11-06 23:08:09.671,eta_agent,8088,11017739635409,80.853,time6.txt,112617,2025-11-06,23,8,True,True,True
2025-11-06 23:08:32.734,eta_agent,7769,11017739635631,73.434,time6.txt,37886,2025-11-06,23,8,True,True,True
2025-11-06 23:08:34.629,eta_agent,7761,11017739633223,71.425,time6.txt,20047,2025-11-06,23,8,True,True,True
2025-11-06 23:08:53.289,eta_agent,7860,11017739633381,64.442,time6.txt,69109,2025-11-06,23,8,True,True,True
2025-11-06 23:09:01.105,eta_agent,7773,11017739627645,80.677,time6.txt,46649,2025-11-06,23,9,True,True,True
