datetime,agent_type,pid,transaction_id,execution_time,source_file,line_number,date,hour,minute,is_slow,is_very_slow,is_critical
2025-11-06 22:32:05.883,eta_agent,8025,11017739578814,20.39,time6.txt,99750,2025-11-06,22,32,True,False,False
2025-11-06 22:32:15.788,eta_agent,7768,11017739589476,21.923,time6.txt,35548,2025-11-06,22,32,True,False,False
2025-11-06 22:32:15.809,eta_agent,7964,11017739589389,32.319,time6.txt,84561,2025-11-06,22,32,True,True,False
2025-11-06 22:32:16.453,eta_agent,7693,11017739581910,21.988,time6.txt,8853,2025-11-06,22,32,True,False,False
2025-11-06 22:32:16.574,eta_agent,7844,11017739578846,21.957,time6.txt,57755,2025-11-06,22,32,True,False,False
2025-11-06 22:32:24.679,eta_agent,7766,11017739589512,23.224,time6.txt,31036,2025-11-06,22,32,True,False,False
2025-11-06 22:32:26.588,eta_agent,8216,11017739591325,21.315,time6.txt,132471,2025-11-06,22,32,True,False,False
2025-11-06 22:32:27.382,eta_agent,7760,11017739581919,28.991,time6.txt,17757,2025-11-06,22,32,True,False,False
2025-11-06 22:32:28.093,eta_agent,7963,11017739589547,21.785,time6.txt,82395,2025-11-06,22,32,True,False,False
2025-11-06 22:32:28.147,eta_agent,7861,11017739589541,22.112,time6.txt,71289,2025-11-06,22,32,True,False,False
2025-11-06 22:32:28.175,eta_agent,8023,11017739589551,21.594,time6.txt,95412,2025-11-06,22,32,True,False,False
2025-11-06 22:32:28.895,eta_agent,8098,11017739591269,37.2,time6.txt,119275,2025-11-06,22,32,True,True,False
2025-11-06 22:32:33.805,eta_agent,7843,11017739589477,39.132,time6.txt,55484,2025-11-06,22,32,True,True,False
2025-11-06 22:32:35.101,eta_agent,7850,11017739591362,23.156,time6.txt,59977,2025-11-06,22,32,True,False,False
2025-11-06 22:32:37.436,eta_agent,7690,11017739589629,20.85,time6.txt,2084,2025-11-06,22,32,True,False,False
2025-11-06 22:32:40.310,eta_agent,7765,11017739591301,40.216,time6.txt,28786,2025-11-06,22,32,True,True,False
2025-11-06 22:32:40.549,eta_agent,7977,11017739589639,23.322,time6.txt,88723,2025-11-06,22,32,True,False,False
2025-11-06 22:32:40.598,eta_agent,8093,11017739589642,23.211,time6.txt,114874,2025-11-06,22,32,True,False,False
2025-11-06 22:32:40.872,eta_agent,8109,11017739578936,23.201,time6.txt,123658,2025-11-06,22,32,True,False,False
2025-11-06 22:32:41.968,eta_agent,7771,11017739578941,23.123,time6.txt,42262,2025-11-06,22,32,True,False,False
2025-11-06 22:32:42.589,eta_agent,8035,11017739591410,22.814,time6.txt,101901,2025-11-06,22,32,True,False,False
2025-11-06 22:32:42.784,eta_agent,7851,11017739589578,32.459,time6.txt,62200,2025-11-06,22,32,True,True,False
2025-11-06 22:32:43.403,eta_agent,7764,11017739591353,34.051,time6.txt,26552,2025-11-06,22,32,True,True,False
2025-11-06 22:32:43.547,eta_agent,7980,11017739578924,28.207,time6.txt,90921,2025-11-06,22,32,True,False,False
2025-11-06 22:32:43.911,eta_agent,7860,11017739578947,22.575,time6.txt,69052,2025-11-06,22,32,True,False,False
2025-11-06 22:32:44.120,eta_agent,7788,11017739589569,34.574,time6.txt,51069,2025-11-06,22,32,True,True,False
2025-11-06 22:32:46.699,eta_agent,7691,11017739582000,23.187,time6.txt,4284,2025-11-06,22,32,True,False,False
2025-11-06 22:32:48.500,eta_agent,7768,11017739589694,23.171,time6.txt,35549,2025-11-06,22,32,True,False,False
2025-11-06 22:32:49.295,eta_agent,8097,11017739591448,23.195,time6.txt,117116,2025-11-06,22,32,True,False,False
2025-11-06 22:32:56.727,eta_agent,8079,11017739581890,70.104,time6.txt,106183,2025-11-06,22,32,True,True,True
2025-11-06 22:32:56.987,eta_agent,7695,11017739591297,57.239,time6.txt,13335,2025-11-06,22,32,True,True,False
2025-11-06 22:32:57.712,eta_agent,8099,11017739591462,29.601,time6.txt,121478,2025-11-06,22,32,True,False,False
2025-11-06 22:32:58.800,eta_agent,7985,11017739589564,51.245,time6.txt,93185,2025-11-06,22,32,True,True,False
2025-11-06 22:33:08.434,eta_agent,7690,11017739579045,21.443,time6.txt,2085,2025-11-06,22,33,True,False,False
2025-11-06 22:33:09.269,eta_agent,7963,11017739589866,21.431,time6.txt,82396,2025-11-06,22,33,True,False,False
2025-11-06 22:33:09.952,eta_agent,7865,11017739591584,20.748,time6.txt,75630,2025-11-06,22,33,True,False,False
2025-11-06 22:33:10.915,eta_agent,7976,11017739591577,22.497,time6.txt,86690,2025-11-06,22,33,True,False,False
2025-11-06 22:33:11.122,eta_agent,7767,11017739582080,22.328,time6.txt,33289,2025-11-06,22,33,True,False,False
2025-11-06 22:33:20.767,eta_agent,7765,11017739591594,31.069,time6.txt,28787,2025-11-06,22,33,True,True,False
2025-11-06 22:33:22.115,eta_agent,7977,11017739582115,21.692,time6.txt,88724,2025-11-06,22,33,True,False,False
2025-11-06 22:33:24.499,eta_agent,7762,11017739589746,54.433,time6.txt,22265,2025-11-06,22,33,True,True,False
2025-11-06 22:33:27.430,eta_agent,7764,11017739582097,34.26,time6.txt,26553,2025-11-06,22,33,True,True,False
2025-11-06 22:33:32.972,eta_agent,7771,11017739579157,21.135,time6.txt,42263,2025-11-06,22,33,True,False,False
2025-11-06 22:33:33.482,eta_agent,7861,11017739591634,35.48,time6.txt,71291,2025-11-06,22,33,True,True,False
2025-11-06 22:33:33.731,eta_agent,7769,11017739578988,63.399,time6.txt,37832,2025-11-06,22,33,True,True,True
2025-11-06 22:33:35.438,eta_agent,8035,11017739595042,23.202,time6.txt,101902,2025-11-06,22,33,True,False,False
2025-11-06 22:33:36.789,eta_agent,7851,11017739579172,21.394,time6.txt,62202,2025-11-06,22,33,True,False,False
2025-11-06 22:33:40.810,eta_agent,7964,11017739582126,36.074,time6.txt,84564,2025-11-06,22,33,True,True,False
2025-11-06 22:33:41.909,eta_agent,7963,11017739595092,23.127,time6.txt,82397,2025-11-06,22,33,True,False,False
2025-11-06 22:33:42.174,eta_agent,8098,11017739591685,33.318,time6.txt,119277,2025-11-06,22,33,True,True,False
2025-11-06 22:33:42.717,eta_agent,7865,11017739595104,23.156,time6.txt,75631,2025-11-06,22,33,True,False,False
2025-11-06 22:33:42.893,eta_agent,7766,11017739591650,41.376,time6.txt,31038,2025-11-06,22,33,True,True,False
2025-11-06 22:33:43.749,eta_agent,8087,11017739591754,23.189,time6.txt,110435,2025-11-06,22,33,True,False,False
2025-11-06 22:33:52.054,eta_agent,8036,11017739582214,23.167,time6.txt,103962,2025-11-06,22,33,True,False,False
2025-11-06 22:33:52.470,eta_agent,7696,11017739591808,23.171,time6.txt,15520,2025-11-06,22,33,True,False,False
2025-11-06 22:33:53.469,eta_agent,7977,11017739595189,22.047,time6.txt,88725,2025-11-06,22,33,True,False,False
2025-11-06 22:34:00.194,eta_agent,7695,11017739591844,23.213,time6.txt,13336,2025-11-06,22,34,True,False,False
2025-11-06 22:34:00.637,eta_agent,7764,11017739591850,23.274,time6.txt,26554,2025-11-06,22,34,True,False,False
2025-11-06 22:34:05.502,eta_agent,7861,11017739595274,22.332,time6.txt,71292,2025-11-06,22,34,True,False,False
2025-11-06 22:34:05.702,eta_agent,8144,11017739582257,21.338,time6.txt,130274,2025-11-06,22,34,True,False,False
2025-11-06 22:34:07.635,eta_agent,8093,11017739595146,41.216,time6.txt,114876,2025-11-06,22,34,True,True,False
2025-11-06 22:34:08.055,eta_agent,8110,11017739579302,23.178,time6.txt,125852,2025-11-06,22,34,True,False,False
2025-11-06 22:34:10.240,eta_agent,8025,11017739579305,23.17,time6.txt,99754,2025-11-06,22,34,True,False,False
2025-11-06 22:34:11.135,eta_agent,7788,11017739595313,23.032,time6.txt,51072,2025-11-06,22,34,True,False,False
2025-11-06 22:34:11.221,eta_agent,7864,11017739595310,23.273,time6.txt,73420,2025-11-06,22,34,True,False,False
2025-11-06 22:34:11.581,eta_agent,7785,11017739579236,43.652,time6.txt,48802,2025-11-06,22,34,True,True,False
2025-11-06 22:34:11.984,eta_agent,7852,11017739595180,41.418,time6.txt,64445,2025-11-06,22,34,True,True,False
2025-11-06 22:34:13.620,eta_agent,7770,11017739582172,56.298,time6.txt,40048,2025-11-06,22,34,True,True,False
2025-11-06 22:34:15.566,eta_agent,7793,11017739591943,22.806,time6.txt,53252,2025-11-06,22,34,True,False,False
2025-11-06 22:34:17.096,eta_agent,7692,11017739595360,23.289,time6.txt,6595,2025-11-06,22,34,True,False,False
2025-11-06 22:34:17.129,eta_agent,7693,11017739579196,56.665,time6.txt,8855,2025-11-06,22,34,True,True,False
2025-11-06 22:34:18.413,eta_agent,8088,11017739595260,37.497,time6.txt,112576,2025-11-06,22,34,True,True,False
2025-11-06 22:34:21.975,eta_agent,7767,11017739579235,54.021,time6.txt,33290,2025-11-06,22,34,True,True,False
2025-11-06 22:34:22.952,eta_agent,7853,11017739579360,23.373,time6.txt,66736,2025-11-06,22,34,True,False,False
2025-11-06 22:34:23.325,eta_agent,7690,11017739595166,55.609,time6.txt,2086,2025-11-06,22,34,True,True,False
2025-11-06 22:34:23.790,eta_agent,7843,11017739579233,56.071,time6.txt,55486,2025-11-06,22,34,True,True,False
2025-11-06 22:34:24.571,eta_agent,7772,11017739582203,56.885,time6.txt,44456,2025-11-06,22,34,True,True,False
2025-11-06 22:34:31.002,eta_agent,7976,11017739595168,63.072,time6.txt,86691,2025-11-06,22,34,True,True,True
2025-11-06 22:34:38.911,eta_agent,8099,11017739595163,71.232,time6.txt,121479,2025-11-06,22,34,True,True,True
2025-11-06 22:34:40.740,eta_agent,7760,11017739595512,27.052,time6.txt,17759,2025-11-06,22,34,True,False,False
2025-11-06 22:34:41.577,eta_agent,8132,11017739579456,21.908,time6.txt,128088,2025-11-06,22,34,True,False,False
2025-11-06 22:34:44.198,eta_agent,7763,11017739582204,76.502,time6.txt,24510,2025-11-06,22,34,True,True,True
2025-11-06 22:34:46.371,eta_agent,7765,11017739582206,78.441,time6.txt,28788,2025-11-06,22,34,True,True,True
2025-11-06 22:34:49.155,eta_agent,7692,11017739579488,22.124,time6.txt,6596,2025-11-06,22,34,True,False,False
2025-11-06 22:34:49.595,eta_agent,7962,11017739595164,81.901,time6.txt,80094,2025-11-06,22,34,True,True,True
2025-11-06 22:34:49.764,eta_agent,7762,11017739595638,20.712,time6.txt,22267,2025-11-06,22,34,True,False,False
2025-11-06 22:34:55.160,eta_agent,7768,11017739582429,23.312,time6.txt,35554,2025-11-06,22,34,True,False,False
2025-11-06 22:35:07.925,eta_agent,7694,11017739592222,29.637,time6.txt,11073,2025-11-06,22,35,True,False,False
2025-11-06 22:35:08.472,eta_agent,7851,11017739595705,32.422,time6.txt,62204,2025-11-06,22,35,True,True,False
2025-11-06 22:35:18.402,eta_agent,8216,11017739579615,22.683,time6.txt,132474,2025-11-06,22,35,True,False,False
2025-11-06 22:35:18.453,eta_agent,7762,11017739595872,20.17,time6.txt,22268,2025-11-06,22,35,True,False,False
2025-11-06 22:35:18.856,eta_agent,7980,11017739595876,20.295,time6.txt,90927,2025-11-06,22,35,True,False,False
2025-11-06 22:35:23.274,eta_agent,8084,11017739579577,37.239,time6.txt,108310,2025-11-06,22,35,True,True,False
2025-11-06 22:35:24.554,eta_agent,7844,11017739579527,49.235,time6.txt,57760,2025-11-06,22,35,True,True,False
2025-11-06 22:35:25.188,eta_agent,7695,11017739595890,25.951,time6.txt,13337,2025-11-06,22,35,True,False,False
2025-11-06 22:35:29.072,eta_agent,7793,11017739579657,23.239,time6.txt,53255,2025-11-06,22,35,True,False,False
2025-11-06 22:35:37.313,eta_agent,7785,11017739579560,55.373,time6.txt,48804,2025-11-06,22,35,True,True,False
2025-11-06 22:35:38.055,eta_agent,8024,11017739579684,26.722,time6.txt,97566,2025-11-06,22,35,True,False,False
2025-11-06 22:35:56.167,eta_agent,8088,11017739596141,23.106,time6.txt,112579,2025-11-06,22,35,True,False,False
2025-11-06 22:36:01.781,eta_agent,8093,11017739579630,62.659,time6.txt,114878,2025-11-06,22,36,True,True,True
2025-11-06 22:36:10.597,eta_agent,8099,11017739582602,50.36,time6.txt,121481,2025-11-06,22,36,True,True,False
2025-11-06 22:36:16.536,eta_agent,8110,11017739596314,21.932,time6.txt,125855,2025-11-06,22,36,True,False,False
2025-11-06 22:36:25.230,eta_agent,7964,11017739596190,44.221,time6.txt,84567,2025-11-06,22,36,True,True,False
2025-11-06 22:36:42.550,eta_agent,7865,11017739596448,31.114,time6.txt,75640,2025-11-06,22,36,True,True,False
2025-11-06 22:36:55.081,eta_agent,7765,11017739582805,32.792,time6.txt,28790,2025-11-06,22,36,True,True,False
2025-11-06 22:37:05.872,eta_agent,7763,11017739596661,23.195,time6.txt,24515,2025-11-06,22,37,True,False,False
2025-11-06 22:37:05.878,eta_agent,7860,11017739600042,23.201,time6.txt,69059,2025-11-06,22,37,True,False,False
2025-11-06 22:37:06.203,eta_agent,8132,11017739600045,23.148,time6.txt,128093,2025-11-06,22,37,True,False,False
2025-11-06 22:37:06.379,eta_agent,7767,11017739596666,23.155,time6.txt,33296,2025-11-06,22,37,True,False,False
2025-11-06 22:37:06.590,eta_agent,8097,11017739600048,22.299,time6.txt,117123,2025-11-06,22,37,True,False,False
2025-11-06 22:37:13.586,eta_agent,7766,11017739600069,22.67,time6.txt,31046,2025-11-06,22,37,True,False,False
2025-11-06 22:37:23.666,eta_agent,7977,11017739600061,35.011,time6.txt,88733,2025-11-06,22,37,True,True,False
2025-11-06 22:37:31.450,eta_agent,8084,11017739592943,41.685,time6.txt,108313,2025-11-06,22,37,True,True,False
2025-11-06 22:37:31.768,eta_agent,8023,11017739593049,21.98,time6.txt,95421,2025-11-06,22,37,True,False,False
2025-11-06 22:37:39.537,eta_agent,7788,11017739582966,24.24,time6.txt,51076,2025-11-06,22,37,True,False,False
2025-11-06 22:37:44.852,eta_agent,8036,11017739600188,21.709,time6.txt,103966,2025-11-06,22,37,True,False,False
2025-11-06 22:37:47.281,eta_agent,7964,11017739600193,23.157,time6.txt,84570,2025-11-06,22,37,True,False,False
2025-11-06 22:37:48.235,eta_agent,7865,11017739596717,56.463,time6.txt,75641,2025-11-06,22,37,True,True,False
2025-11-06 22:37:48.324,eta_agent,7760,11017739596977,20.991,time6.txt,17764,2025-11-06,22,37,True,False,False
2025-11-06 22:37:48.514,eta_agent,8216,11017739596976,21.27,time6.txt,132478,2025-11-06,22,37,True,False,False
2025-11-06 22:38:09.586,eta_agent,7691,11017739582949,57.984,time6.txt,4292,2025-11-06,22,38,True,True,False
2025-11-06 22:38:10.107,eta_agent,7764,11017739600143,58.244,time6.txt,26558,2025-11-06,22,38,True,True,False
2025-11-06 22:38:12.755,eta_agent,7766,11017739597171,20.565,time6.txt,31048,2025-11-06,22,38,True,False,False
2025-11-06 22:38:12.768,eta_agent,8132,11017739597175,20.317,time6.txt,128095,2025-11-06,22,38,True,False,False
2025-11-06 22:38:32.710,eta_agent,7844,11017739582952,80.834,time6.txt,57762,2025-11-06,22,38,True,True,True
2025-11-06 22:38:32.983,eta_agent,7851,11017739596941,68.991,time6.txt,62210,2025-11-06,22,38,True,True,True
2025-11-06 22:38:36.896,eta_agent,7760,11017739597297,28.659,time6.txt,17765,2025-11-06,22,38,True,False,False
2025-11-06 22:38:40.422,eta_agent,7985,11017739597302,31.934,time6.txt,93193,2025-11-06,22,38,True,True,False
2025-11-06 22:38:54.899,eta_agent,7961,11017739600502,22.374,time6.txt,77850,2025-11-06,22,38,True,False,False
2025-11-06 22:38:59.235,eta_agent,7695,11017739600383,51.136,time6.txt,13343,2025-11-06,22,38,True,True,False
2025-11-06 22:39:18.271,eta_agent,7764,11017739600534,38.409,time6.txt,26559,2025-11-06,22,39,True,True,False
2025-11-06 22:39:22.733,eta_agent,7693,11017739593632,33.777,time6.txt,8867,2025-11-06,22,39,True,True,False
2025-11-06 22:39:33.729,eta_agent,8109,11017739600572,44.781,time6.txt,123669,2025-11-06,22,39,True,True,False
2025-11-06 22:39:56.250,eta_agent,8144,11017739593897,20.578,time6.txt,130283,2025-11-06,22,39,True,False,False
2025-11-06 22:39:57.050,eta_agent,7763,11017739597801,44.483,time6.txt,24520,2025-11-06,22,39,True,True,False
2025-11-06 22:40:06.815,eta_agent,7696,11017739600799,20.692,time6.txt,15532,2025-11-06,22,40,True,False,False
2025-11-06 22:40:18.100,eta_agent,7772,11017739598133,21.829,time6.txt,44465,2025-11-06,22,40,True,False,False
2025-11-06 22:40:19.746,eta_agent,8035,11017739598163,20.27,time6.txt,101912,2025-11-06,22,40,True,False,False
2025-11-06 22:41:01.885,eta_agent,8097,11017739598392,30.004,time6.txt,117128,2025-11-06,22,41,True,True,False
2025-11-06 22:41:02.408,eta_agent,7764,11017739583646,32.997,time6.txt,26562,2025-11-06,22,41,True,True,False
2025-11-06 22:41:19.980,eta_agent,7692,11017739598556,24.936,time6.txt,6605,2025-11-06,22,41,True,False,False
2025-11-06 22:41:45.014,eta_agent,7694,11017739601173,27.567,time6.txt,11087,2025-11-06,22,41,True,False,False
2025-11-06 22:41:45.161,eta_agent,7853,11017739594452,27.708,time6.txt,66746,2025-11-06,22,41,True,False,False
2025-11-06 22:41:57.554,eta_agent,7690,11017739583824,32.909,time6.txt,2098,2025-11-06,22,41,True,True,False
2025-11-06 22:42:00.143,eta_agent,7785,11017739583846,28.443,time6.txt,48816,2025-11-06,22,42,True,False,False
2025-11-06 22:42:20.921,eta_agent,7767,11017739594619,34.525,time6.txt,33308,2025-11-06,22,42,True,True,False
2025-11-06 22:42:21.314,eta_agent,7844,11017739599052,21.209,time6.txt,57765,2025-11-06,22,42,True,False,False
2025-11-06 22:42:38.980,eta_agent,7764,11017739583963,31.915,time6.txt,26564,2025-11-06,22,42,True,True,False
2025-11-06 22:42:46.357,eta_agent,7772,11017739584031,24.54,time6.txt,44470,2025-11-06,22,42,True,False,False
2025-11-06 22:42:49.764,eta_agent,7985,11017739594855,24.145,time6.txt,93201,2025-11-06,22,42,True,False,False
2025-11-06 22:42:52.916,eta_agent,7843,11017739594858,27.171,time6.txt,55498,2025-11-06,22,42,True,False,False
2025-11-06 22:42:56.155,eta_agent,8110,11017739594918,20.906,time6.txt,125859,2025-11-06,22,42,True,False,False
2025-11-06 22:43:02.922,eta_agent,8079,11017739601515,27.917,time6.txt,106197,2025-11-06,22,43,True,False,False
2025-11-06 22:43:03.370,eta_agent,8109,11017739594973,20.29,time6.txt,123679,2025-11-06,22,43,True,False,False
2025-11-06 22:43:03.393,eta_agent,7961,11017739594970,20.425,time6.txt,77854,2025-11-06,22,43,True,False,False
2025-11-06 22:43:08.645,eta_agent,7766,11017739599450,24.304,time6.txt,31055,2025-11-06,22,43,True,False,False
2025-11-06 22:43:16.493,eta_agent,8088,11017739584104,35.479,time6.txt,112586,2025-11-06,22,43,True,True,False
2025-11-06 22:43:16.827,eta_agent,7765,11017739599546,21.342,time6.txt,28797,2025-11-06,22,43,True,False,False
2025-11-06 22:43:21.799,eta_agent,7694,11017739599265,57.665,time6.txt,11089,2025-11-06,22,43,True,True,False
2025-11-06 22:43:22.205,eta_agent,7768,11017739599391,45.166,time6.txt,35562,2025-11-06,22,43,True,True,False
2025-11-06 22:43:22.422,eta_agent,7690,11017739594989,35.953,time6.txt,2100,2025-11-06,22,43,True,True,False
2025-11-06 22:43:23.165,eta_agent,7760,11017739599553,26.128,time6.txt,17767,2025-11-06,22,43,True,False,False
2025-11-06 22:43:32.753,eta_agent,7977,11017739605134,21.37,time6.txt,88740,2025-11-06,22,43,True,False,False
2025-11-06 22:43:33.086,eta_agent,8023,11017739605136,21.543,time6.txt,95428,2025-11-06,22,43,True,False,False
2025-11-06 22:43:33.873,eta_agent,7772,11017739599628,27.5,time6.txt,44471,2025-11-06,22,43,True,False,False
2025-11-06 22:43:34.992,eta_agent,7963,11017739584222,20.366,time6.txt,82415,2025-11-06,22,43,True,False,False
2025-11-06 22:43:35.872,eta_agent,7785,11017739599316,65.807,time6.txt,48817,2025-11-06,22,43,True,True,True
2025-11-06 22:43:42.027,eta_agent,8084,11017739599319,71.946,time6.txt,108318,2025-11-06,22,43,True,True,True
2025-11-06 22:43:45.728,eta_agent,8035,11017739599738,27.632,time6.txt,101917,2025-11-06,22,43,True,False,False
2025-11-06 22:43:51.801,eta_agent,8144,11017739599703,36.887,time6.txt,130289,2025-11-06,22,43,True,True,False
2025-11-06 22:44:01.124,eta_agent,7769,11017739601594,68.041,time6.txt,37848,2025-11-06,22,44,True,True,True
2025-11-06 22:44:10.222,eta_agent,8023,11017739599932,27.227,time6.txt,95429,2025-11-06,22,44,True,False,False
2025-11-06 22:44:10.285,eta_agent,7976,11017739605282,34.962,time6.txt,86706,2025-11-06,22,44,True,True,False
2025-11-06 22:44:24.335,eta_agent,7770,11017739605373,34.957,time6.txt,40060,2025-11-06,22,44,True,True,False
2025-11-06 22:44:25.579,eta_agent,7694,11017739600012,34.002,time6.txt,11092,2025-11-06,22,44,True,True,False
2025-11-06 22:44:28.983,eta_agent,8109,11017739610094,24.759,time6.txt,123681,2025-11-06,22,44,True,False,False
2025-11-06 22:44:33.770,eta_agent,7761,11017739605455,28.545,time6.txt,20007,2025-11-06,22,44,True,False,False
2025-11-06 22:44:34.360,eta_agent,7690,11017739601934,21.365,time6.txt,2102,2025-11-06,22,44,True,False,False
2025-11-06 22:44:44.517,eta_agent,7692,11017739605555,20.113,time6.txt,6612,2025-11-06,22,44,True,False,False
2025-11-06 22:44:46.043,eta_agent,7977,11017739599930,63.261,time6.txt,88741,2025-11-06,22,44,True,True,True
2025-11-06 22:44:57.454,eta_agent,7693,11017739605618,20.056,time6.txt,8876,2025-11-06,22,44,True,False,False
2025-11-06 22:44:58.705,eta_agent,7768,11017739601940,43.963,time6.txt,35564,2025-11-06,22,44,True,True,False
2025-11-06 22:44:59.542,eta_agent,7764,11017739610330,21.128,time6.txt,26568,2025-11-06,22,44,True,False,False
2025-11-06 22:44:59.938,eta_agent,8109,11017739610338,21.079,time6.txt,123682,2025-11-06,22,44,True,False,False
2025-11-06 22:45:14.759,eta_agent,8087,11017739584515,29.87,time6.txt,110448,2025-11-06,22,45,True,False,False
2025-11-06 22:45:15.429,eta_agent,7852,11017739602055,33.22,time6.txt,64461,2025-11-06,22,45,True,True,False
2025-11-06 22:45:18.307,eta_agent,7788,11017739602116,21.821,time6.txt,51085,2025-11-06,22,45,True,False,False
2025-11-06 22:45:21.382,eta_agent,8036,11017739610453,26.899,time6.txt,103979,2025-11-06,22,45,True,False,False
2025-11-06 22:45:23.802,eta_agent,7963,11017739602053,42.958,time6.txt,82419,2025-11-06,22,45,True,True,False
2025-11-06 22:45:24.240,eta_agent,7765,11017739602062,40.252,time6.txt,28799,2025-11-06,22,45,True,True,False
2025-11-06 22:45:31.697,eta_agent,7980,11017739584566,35.428,time6.txt,90944,2025-11-06,22,45,True,True,False
2025-11-06 22:45:38.018,eta_agent,7760,11017739602196,22.125,time6.txt,17770,2025-11-06,22,45,True,False,False
2025-11-06 22:45:39.960,eta_agent,8023,11017739610274,70.0,time6.txt,95430,2025-11-06,22,45,True,True,True
2025-11-06 22:45:43.533,eta_agent,8097,11017739602153,37.189,time6.txt,117133,2025-11-06,22,45,True,True,False
2025-11-06 22:46:00.038,eta_agent,7962,11017739602287,20.128,time6.txt,80113,2025-11-06,22,46,True,False,False
2025-11-06 22:46:06.346,eta_agent,8079,11017739584731,20.879,time6.txt,106203,2025-11-06,22,46,True,False,False
2025-11-06 22:46:10.520,eta_agent,7980,11017739610911,20.845,time6.txt,90945,2025-11-06,22,46,True,False,False
2025-11-06 22:46:10.602,eta_agent,7694,11017739610912,20.905,time6.txt,11094,2025-11-06,22,46,True,False,False
2025-11-06 22:46:11.297,eta_agent,7760,11017739584740,23.444,time6.txt,17771,2025-11-06,22,46,True,False,False
2025-11-06 22:46:29.637,eta_agent,8093,11017739610906,40.247,time6.txt,114894,2025-11-06,22,46,True,True,False
2025-11-06 22:46:36.314,eta_agent,7985,11017739606181,22.001,time6.txt,93209,2025-11-06,22,46,True,False,False
2025-11-06 22:46:52.559,eta_agent,7963,11017739611225,23.257,time6.txt,82423,2025-11-06,22,46,True,False,False
2025-11-06 22:46:53.924,eta_agent,8099,11017739584796,50.459,time6.txt,121500,2025-11-06,22,46,True,True,False
2025-11-06 22:46:56.995,eta_agent,8023,11017739610907,67.609,time6.txt,95431,2025-11-06,22,46,True,True,True
2025-11-06 22:47:08.050,eta_agent,7761,11017739584798,64.592,time6.txt,20011,2025-11-06,22,47,True,True,True
2025-11-06 22:47:09.877,eta_agent,7853,11017739606387,21.189,time6.txt,66755,2025-11-06,22,47,True,False,False
2025-11-06 22:47:13.223,eta_agent,7765,11017739606119,69.735,time6.txt,28802,2025-11-06,22,47,True,True,True
2025-11-06 22:47:18.258,eta_agent,8097,11017739606319,42.882,time6.txt,117135,2025-11-06,22,47,True,True,False
2025-11-06 22:47:20.614,eta_agent,7767,11017739606440,21.675,time6.txt,33319,2025-11-06,22,47,True,False,False
2025-11-06 22:47:26.385,eta_agent,7691,11017739602639,23.155,time6.txt,4307,2025-11-06,22,47,True,False,False
2025-11-06 22:47:30.997,eta_agent,8088,11017739611537,20.455,time6.txt,112591,2025-11-06,22,47,True,False,False
2025-11-06 22:47:32.043,eta_agent,7764,11017739615026,24.803,time6.txt,26574,2025-11-06,22,47,True,False,False
2025-11-06 22:47:32.055,eta_agent,7763,11017739611441,35.164,time6.txt,24531,2025-11-06,22,47,True,True,False
2025-11-06 22:47:38.701,eta_agent,7768,11017739611467,37.524,time6.txt,35570,2025-11-06,22,47,True,True,False
2025-11-06 22:47:40.596,eta_agent,7853,11017739606548,21.325,time6.txt,66756,2025-11-06,22,47,True,False,False
2025-11-06 22:47:41.278,eta_agent,8035,11017739611547,28.489,time6.txt,101927,2025-11-06,22,47,True,False,False
2025-11-06 22:47:42.462,eta_agent,7693,11017739615028,34.692,time6.txt,8883,2025-11-06,22,47,True,True,False
2025-11-06 22:47:55.747,eta_agent,8093,11017739602753,23.087,time6.txt,114896,2025-11-06,22,47,True,False,False
2025-11-06 22:47:55.943,eta_agent,8216,11017739602725,29.24,time6.txt,132495,2025-11-06,22,47,True,False,False
2025-11-06 22:48:06.438,eta_agent,8087,11017739602633,63.832,time6.txt,110453,2025-11-06,22,48,True,True,True
2025-11-06 22:48:06.618,eta_agent,7696,11017739615147,21.954,time6.txt,15544,2025-11-06,22,48,True,False,False
2025-11-06 22:48:07.482,eta_agent,8025,11017739611519,58.512,time6.txt,99776,2025-11-06,22,48,True,True,False
2025-11-06 22:48:11.474,eta_agent,7980,11017739615160,21.464,time6.txt,90947,2025-11-06,22,48,True,False,False
2025-11-06 22:48:19.433,eta_agent,7761,11017739611742,41.316,time6.txt,20013,2025-11-06,22,48,True,True,False
2025-11-06 22:48:21.092,eta_agent,7961,11017739602754,48.249,time6.txt,77861,2025-11-06,22,48,True,True,False
2025-11-06 22:48:23.661,eta_agent,7963,11017739606512,71.234,time6.txt,82425,2025-11-06,22,48,True,True,True
2025-11-06 22:48:31.779,eta_agent,7865,11017739606762,32.646,time6.txt,75656,2025-11-06,22,48,True,True,False
2025-11-06 22:48:47.761,eta_agent,7864,11017739611935,39.82,time6.txt,73443,2025-11-06,22,48,True,True,False
2025-11-06 22:49:06.564,eta_agent,7690,11017739606969,22.962,time6.txt,2107,2025-11-06,22,49,True,False,False
2025-11-06 22:49:15.429,eta_agent,8216,11017739612265,20.037,time6.txt,132496,2025-11-06,22,49,True,False,False
2025-11-06 22:49:19.151,eta_agent,8109,11017739612255,24.704,time6.txt,123689,2025-11-06,22,49,True,False,False
2025-11-06 22:49:28.158,eta_agent,8093,11017739612192,42.424,time6.txt,114897,2025-11-06,22,49,True,True,False
